DateJour,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,TotalSortie,TotalEntree,ValeurSortie,ValeurEntree,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois,mois_label,is_ferie,is_ramadan,sortie_lag_1,sortie_lag_7,sortie_lag_30,rolling_mean_7,rolling_mean_30,jours_avant_rupture
2024-01-08,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,0,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-09,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,1,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-10,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,2,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-11,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,3,1,1,2024,0,0,0,2024-01,1,0,0.0,0.0,0.0,0.0,0.0,
2024-01-12,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,4,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-13,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,5,1,1,2024,1,0,0,2024-01,1,0,0.0,0.0,0.0,0.0,0.0,
2024-01-14,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,6,1,1,2024,1,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-15,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,0,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-16,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,1,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-17,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,2,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-18,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,3,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-19,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,4,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-20,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,5,1,1,2024,1,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-21,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,6,1,1,2024,1,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-22,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,0,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-23,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,1,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-24,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,2,1,1,2024,0,0,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-25,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,3,1,1,2024,0,1,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-26,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,4,1,1,2024,0,1,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-27,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,5,1,1,2024,1,1,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-28,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,6,1,1,2024,1,1,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-29,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,0,1,1,2024,0,1,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-30,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,1,1,1,2024,0,1,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-01-31,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,2,1,1,2024,0,1,0,2024-01,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-01,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,3,2,1,2024,0,0,1,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-02,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,4,2,1,2024,0,0,1,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-03,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,5,2,1,2024,1,0,1,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-04,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,6,2,1,2024,1,0,1,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-05,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,0,2,1,2024,0,0,1,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-06,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,1,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-07,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,2,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-08,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,3,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-09,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,4,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-10,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,5,2,1,2024,1,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-11,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,6,2,1,2024,1,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-12,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,0,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-13,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,1,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-14,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,2,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-15,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,3,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-16,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,4,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-17,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,5,2,1,2024,1,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-18,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,6,2,1,2024,1,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-19,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,0,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-20,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,1,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-21,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,2,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-22,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,3,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-23,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,4,2,1,2024,0,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-24,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,5,2,1,2024,1,0,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-25,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,6,2,1,2024,1,1,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-26,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,0,2,1,2024,0,1,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-27,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,1,2,1,2024,0,1,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-28,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,0.0,2,2,1,2024,0,1,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-02-29,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,1409.0,0.0,203101.714,1409.0,3,2,1,2024,0,1,0,2024-02,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-01,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,4,3,1,2024,0,0,1,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-02,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,5,3,1,2024,1,0,1,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-03,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,6,3,1,2024,1,0,1,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-04,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,0,3,1,2024,0,0,1,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-05,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,1,3,1,2024,0,0,1,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-06,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,2,3,1,2024,0,0,0,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-07,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,3,3,1,2024,0,0,0,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-08,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,4,3,1,2024,0,0,0,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-09,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,5,3,1,2024,1,0,0,2024-03,0,0,0.0,0.0,0.0,0.0,0.0,
2024-03-10,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,6,3,1,2024,1,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-11,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,0,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-12,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,1,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-13,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,2,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-14,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,3,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-15,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,4,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-16,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,5,3,1,2024,1,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-17,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,6,3,1,2024,1,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-18,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,0,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-19,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,1,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-20,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,2,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-21,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,3,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-22,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1409.0,4,3,1,2024,0,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-23,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,10.0,0.0,1441.46,0.0,1399.0,5,3,1,2024,1,0,0,2024-03,0,1,0.0,0.0,0.0,0.0,0.0,
2024-03-24,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,6.0,0.0,864.876,0.0,1393.0,6,3,1,2024,1,0,0,2024-03,0,1,10.0,0.0,0.0,1.4285714285714286,0.3333333333333333,365.0
2024-03-25,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,45.0,0.0,6486.57,0.0,1348.0,0,3,1,2024,0,1,0,2024-03,0,1,6.0,0.0,0.0,2.2857142857142856,0.5333333333333333,365.0
2024-03-26,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1348.0,1,3,1,2024,0,1,0,2024-03,0,1,45.0,0.0,0.0,8.714285714285714,2.033333333333333,154.7
2024-03-27,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,15.0,0.0,2162.19,0.0,1333.0,2,3,1,2024,0,1,0,2024-03,0,1,0.0,0.0,0.0,8.714285714285714,2.033333333333333,153.0
2024-03-28,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1333.0,3,3,1,2024,0,1,0,2024-03,0,1,15.0,0.0,0.0,10.857142857142858,2.533333333333333,122.8
2024-03-29,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1333.0,4,3,1,2024,0,1,0,2024-03,0,1,0.0,0.0,0.0,10.857142857142858,2.533333333333333,122.8
2024-03-30,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1333.0,5,3,1,2024,1,1,0,2024-03,0,1,0.0,10.0,0.0,10.857142857142858,2.533333333333333,122.8
2024-03-31,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1333.0,6,3,1,2024,1,1,0,2024-03,0,1,0.0,6.0,0.0,9.428571428571429,2.533333333333333,141.4
2024-04-01,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,100.0,0.0,14414.6,1433.0,0,4,2,2024,0,0,1,2024-04,0,1,0.0,45.0,0.0,8.571428571428571,2.533333333333333,167.2
2024-04-02,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,100.0,0.0,14414.6,0.0,1333.0,1,4,2,2024,0,0,1,2024-04,0,1,0.0,0.0,0.0,2.142857142857143,2.533333333333333,365.0
2024-04-03,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,30.0,0.0,4324.38,0.0,1303.0,2,4,2,2024,0,0,1,2024-04,0,1,100.0,15.0,0.0,16.428571428571427,5.866666666666666,79.3
2024-04-04,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,3,4,2,2024,0,0,1,2024-04,0,1,30.0,0.0,0.0,18.571428571428573,6.866666666666666,70.2
2024-04-05,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,4,4,2,2024,0,0,1,2024-04,0,1,0.0,0.0,0.0,18.571428571428573,6.866666666666666,70.2
2024-04-06,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,5,4,2,2024,1,0,0,2024-04,0,1,0.0,0.0,0.0,18.571428571428573,6.866666666666666,70.2
2024-04-07,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,6,4,2,2024,1,0,0,2024-04,0,1,0.0,0.0,0.0,18.571428571428573,6.866666666666666,70.2
2024-04-08,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,0,4,2,2024,0,0,0,2024-04,0,1,0.0,0.0,0.0,18.571428571428573,6.866666666666666,70.2
2024-04-09,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,1,4,2,2024,0,0,0,2024-04,0,0,0.0,100.0,0.0,18.571428571428573,6.866666666666666,70.2
2024-04-10,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,2,4,2,2024,0,0,0,2024-04,1,0,0.0,30.0,0.0,4.285714285714286,6.866666666666666,304.0
2024-04-11,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,3,4,2,2024,0,0,0,2024-04,1,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-12,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,4,4,2,2024,0,0,0,2024-04,0,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-13,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,5,4,2,2024,1,0,0,2024-04,0,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-14,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,6,4,2,2024,1,0,0,2024-04,0,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-15,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,0,4,2,2024,0,0,0,2024-04,0,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-16,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,1,4,2,2024,0,0,0,2024-04,0,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-17,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,2,4,2,2024,0,0,0,2024-04,0,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-18,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1303.0,3,4,2,2024,0,0,0,2024-04,0,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-19,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,50.0,0.0,7207.3,0.0,1253.0,4,4,2,2024,0,0,0,2024-04,0,0,0.0,0.0,0.0,0.0,6.866666666666666,
2024-04-20,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1253.0,5,4,2,2024,1,0,0,2024-04,0,0,50.0,0.0,0.0,7.142857142857143,8.533333333333333,175.4
2024-04-21,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1253.0,6,4,2,2024,1,0,0,2024-04,0,0,0.0,0.0,0.0,7.142857142857143,8.533333333333333,175.4
2024-04-22,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1253.0,0,4,2,2024,0,0,0,2024-04,0,0,0.0,0.0,10.0,7.142857142857143,8.533333333333333,175.4
2024-04-23,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,10.0,0.0,1441.46,0.0,1243.0,1,4,2,2024,0,0,0,2024-04,0,0,0.0,0.0,6.0,7.142857142857143,8.2,174.0
2024-04-24,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1243.0,2,4,2,2024,0,0,0,2024-04,0,0,10.0,0.0,45.0,8.571428571428571,8.333333333333334,145.0
2024-04-25,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1243.0,3,4,2,2024,0,1,0,2024-04,0,0,0.0,0.0,0.0,8.571428571428571,6.833333333333333,145.0
2024-04-26,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1243.0,4,4,2,2024,0,1,0,2024-04,0,0,0.0,50.0,15.0,8.571428571428571,6.833333333333333,145.0
2024-04-27,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1243.0,5,4,2,2024,1,1,0,2024-04,0,0,0.0,0.0,0.0,1.4285714285714286,6.333333333333333,365.0
2024-04-28,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1243.0,6,4,2,2024,1,1,0,2024-04,0,0,0.0,0.0,0.0,1.4285714285714286,6.333333333333333,365.0
2024-04-29,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1243.0,0,4,2,2024,0,1,0,2024-04,0,0,0.0,0.0,0.0,1.4285714285714286,6.333333333333333,365.0
2024-04-30,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,15.0,0.0,2162.19,0.0,1228.0,1,4,2,2024,0,1,0,2024-04,0,0,0.0,10.0,0.0,1.4285714285714286,6.333333333333333,365.0
2024-05-01,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,100.0,0.0,14414.6,1328.0,2,5,2,2024,0,0,1,2024-05,1,0,15.0,0.0,0.0,2.142857142857143,6.833333333333333,365.0
2024-05-02,N5002,MOLFIX CH DIAPER MINI 50*4 TWIN MA ,TWIN,TWIN,0.0,0.0,0.0,0.0,1328.0,3,5,2,2024,0,0,1,2024-05,0,0,0.0,0.0,100.0,2.142857142857143,6.833333333333333,365.0
