AR_Ref,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08
MHCH001,-0.2507945502750536,-0.33791262220707874,-0.019246286453685285,0.44347549982057777,0.05702922421845162,-0.11719479705434743,-0.1394318260496787,-0.14536757932619604,-0.157676927299037,-0.291177686674357,-0.07783639225420576,-0.27286711108491396,-0.31375761327413776,-0.3186235758103173,-0.3190672998148833,0.11310728167673478,-0.24666898897631237,-0.3183579538688074,-0.2787962680490997,-0.3104859129713147,-0.2824947923947009,-0.2962572950950776,-0.17268513237919547,-0.3587056645358865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MHCH003,-0.2507945502750536,-0.33791262220707874,4.880761009686007,10.98746509369129,6.551352163160167,7.521238803073213,6.197548728029328,4.86148574451157,5.8048786877806435,6.381280037291036,4.107014439800429,3.2157314029199133,4.784339740331076,5.834574518111743,5.855393985716298,5.8274189138592645,5.255043167374928,7.590448006806222,5.343606369031266,6.587878947959528,7.351998008242172,6.030762444586739,5.796391150278573,5.4757509085661145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MHCH009,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.184443156470743,-0.1896855470032651,-0.20899066190457796,-0.23791902111516092,-0.2067966634780659,-0.20347187051246762,-0.19144542924351068,-0.1592802588026223,-0.21377340118613478,-0.15922833429033767,-0.18691158566470045,-0.33072869456780524,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.39007516196285713,-0.3962456423620344,-0.40606934367363384,-0.4298400368789967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MHCH013,-0.2507945502750536,-0.33791262220707874,-0.1388165698765899,-0.12936341748039376,-0.19522988843773928,-0.18777765773805097,-0.21301977358410873,-0.18217844810570405,-0.2268002606604546,-0.1619773736787355,-0.08699387170007879,-0.17589713478809293,-0.09135080004208211,-0.23203973547602064,-0.21011336559805413,-0.32842124211052476,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.39007516196285713,-0.3962456423620344,-0.40606934367363384,-0.4298400368789967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MHCH014,-0.2507945502750536,-0.33791262220707874,-0.17040020616929716,-0.16213611941214331,-0.2270120993463067,-0.22393261142031956,-0.2366845092143528,-0.24736605823556562,-0.2013862380351924,-0.30057070831158056,-0.1501613808525113,-0.2672947276725449,-0.24608484584076137,-0.24423166278257963,-0.26751996431633374,-0.3175080320746726,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.39007516196285713,-0.3962456423620344,-0.40606934367363384,-0.4298400368789967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MHCH016,-0.2507945502750536,-0.33791262220707874,0.1526872403739214,0.17306904067977,-0.04945232420462128,-0.1810231872114398,-0.23427963318063288,-0.22659377456726196,-0.16234786552740013,-0.23295088267619052,-0.1644387390372405,-0.19901751223684255,-0.27722484135067754,-0.3186235758103173,-0.23245140375864226,-0.39722492882085164,-0.32848166148480995,-0.24972349460185342,-0.3717139439038274,-0.384483518216442,-0.39007516196285713,-0.2833380623863177,-0.40606934367363384,-0.4298400368789967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MIS120,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.2320979718104922,-0.1645247299851346,-0.2743434527158465,-0.24671289066754643,-0.3997839509141045,0.1221298229957227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MIS30,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.3322093073393518,-0.2562743636146658,-0.39492503027021303,-0.24170535398340182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MISCHAR120,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.3563580498200272,-0.33731036709998446,-0.3748355479749798,-0.35077481454140835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
MISCLOVE120,-0.2507945502750536,-0.33791262220707874,-0.2793287343675633,-0.1648451397996664,-0.23587685712163675,-0.24079618241379983,-0.2605444049415741,-0.26630085246396296,-0.2774130121649823,-0.31769570787507234,-0.2695336321290104,-0.2732729830558234,-0.31375761327413776,-0.3186235758103173,-0.32178099598155696,-0.39722492882085164,-0.32848166148480995,-0.36111842552893014,-0.3717139439038274,-0.384483518216442,-0.36182568962697265,-0.32871822433809617,-0.3789217962229008,-0.35036935186275403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873704056661039
